"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22194,209930,"FL","S",62,"AR","Arkansas","S01","","",1,57.899999999999999,"2010","2016","G","S0AR00150",0,0,15,10,13,19,100,93,"AOK","Normal",7668,313,"R","John","Boozman","N.","John","Sen.","","US Senator","","M","John Nichols Boozman","BOZE-muhn","Shreveport, LA","1950","12","10","Married","Cathy Marley","Rogers, AR","3 children ;  1 grandchild ","BAP","Baptist",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Economic Opportunity","2010","Ranking Minority Member, U.S. House Subcommittee on Water Resources and Environment","2010","VOL","Optometrist","MED","Co-Founder","Southern College of Optometry (TN)","O.D.","1977","University of Arkansas","","1972","North Side High School (AR)","","1972","","","","","","","Sen. John Boozman","US Senator","Room 141","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-0406","","https://www.boozman.senate.gov/public/index.cfm/contact","http://www.boozman.senate.gov","","http://www.facebook.com/JohnBoozman","http://twitter.com/JohnBoozman","http://www.youtube.com/user/BoozmanPressOffice","Images\Photos\FL\S","Boozman_John_209930.jpg"
22210,193945,"FL","S",72,"HI","Hawaii","S01","","",1,66.799999999999997,"2012","2016","G","S4HI00136",0,0,0,0,0,100,0,38,"AOK","Normal",7688,1846,"D","Brian","Schatz","E.","Brian","Sen.","","US Senator","","M","Brian Emanuel Schatz","SH-AH-tz","Ann Arbor, MI","1972","10","20","Married","Linda Kwok Kai Yun","Honolulu, HI","2 children ","JEW","Jewish",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on Water and Power","2014","Chairman, U.S. Senate Subcommittee on Tourism, Competitiveness, and Innovation","2014","OTH","Chief Executive Officer","EDU","Teacher, Social Studies","Pomona College (CA)","B.A.","1994","School for International Training (Kenya)","","1992","Punahou High School (HI)","","1990","","","","","","","Sen. Brian Schatz","US Senator","Room 722","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-1105","","https://www.schatz.senate.gov/contact","http://www.schatz.senate.gov/","","http://www.facebook.com/SenBrianSchatz","http://twitter.com/SenBrianSchatz","http://www.youtube.com/user/senbrianschatz","Images\Photos\FL\S","Schatz_Brian_193945.jpg"
22223,158868,"FL","S",34,"LA","Louisiana","S01","","",1,56.600000000000001,"2004","2016","G","S4LA00057",0,0,5,5,18,18,88,88,"AOK","Retiring at end of term",7702,2870,"R","David","Vitter","B.","David","Sen.","","US Senator","","M","David Bruce Vitter","VIH-tur","New Orleans, LA","1961","05","03","Married","Wendy Baldwin","Metairie, LA","4 children (twins)","ROC","Roman Catholic",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2005","Member, LA State House","1991-1999","EDU","Adjunct Law Professor","EDU","Adjunct Law Professor","Tulane School of Law (LA)","J.D.","1988","Oxford University ( England)","B.A.","1985","Harvard University (MA)","Bach. Deg.","1983","","","","","","","Sen. David Vitter","US Senator","Room 516","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-1805","","http://www.vitter.senate.gov/contact/email-senator-vitter","http://vitter.senate.gov","","http://www.facebook.com/DavidVitter","http://twitter.com/DavidVitter","http://www.youtube.com/user/SenatorVitter","Images\Photos\FL\S","Vitter_David_158868.jpg"
22240,196276,"FL","S",44,"MT","Montana","S01","","",1,48.600000000000001,"2006","2018","G","S6MT00162",0,0,80,90,88,89,63,47,"AOK","Normal",7718,4387,"D","Jon","Tester","","Jon","Sen.","","US Senator","","M","Jon Tester","TEHSS-tur","Havre, MT","1956","08","21","Married","Sharla Bitz","Big Sandy, MT","2 children ; 1 grandchild","CON","Congregationalist",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on Economic Policy","2013","President, MT State Senate","2005-2006","AGR","Butcher","EDU","Music Teacher","University of Great Falls (MT)","B.S.","1978","","","","","","","","","","","","","Sen. Jon Tester","US Senator","Room 311","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-2604","","https://www.tester.senate.gov/?p=email_senator","http://tester.senate.gov","","http://www.facebook.com/senatortester","http://twitter.com/SenatorTester","http://www.youtube.com/user/SenatorJonTester","Images\Photos\FL\S","Tester_Jon_196276.jpg"
22260,165264,"FL","S",13,"OK","Oklahoma","S01","","",1,68,"1994","2020","G","S4OK00083",0,0,5,0,12,12,88,87,"AOK","Normal",7738,5903,"R","James","Inhofe","M.","Jim","Sen.","","US Senator","","M","James Mountain Inhofe","IN-hahf","Des Moines, IA","1934","11","17","Married","Kay Kirkpatrick","Tulsa, OK","4 children (1 deceased);  16 grandchildren ","PRE","Presbyterian",5,"White/Caucasian","Ranking Minority Member, U.S. Senate Subcommittee on Oversight","2014","Ranking Minority Member, U.S. Senate Committee on Armed Services","2014","BUS","President","BUS","Land Developer","University of Tulsa (LK)","B.A.","1973","Central High School (OK)","","1953","","","","U.S. Army","PFC","1957-1958","","","","Sen. James Inhofe","US Senator","Room 205","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-3603","","https://www.inhofe.senate.gov/contact","http://inhofe.senate.gov","","http://www.facebook.com/jiminhofe","http://twitter.com/JimInhofe","http://www.youtube.com/user/jiminhofepressoffice","Images\Photos\FL\S","Inhofe_James_165264.jpg"
22276,268656,"FL","S",69,"UT","Utah","S02","","",2,61.600000000000001,"2010","2016","G","S0UT00165",0,0,10,10,14,9,75,74,"AOK","Normal",7755,7192,"R","Mike","Lee","S.","Mike","Sen.","","US Senator","","M","Michael Shumway Lee","lee","Mesa, AZ","1971","06","04","Married","Sharon Burr","Alpine, UT","3 children ","MOR","Mormon",5,"White/Caucasian","","","","","LAW","Partner","LAW","Clerk to Justice Samuel A. Alito Jr.","Brigham Young University (UT)","J.D.","1997","Brigham Young University (UT)","B.A.","1994","Timpview High School (UT)","","1989","","","","","","","Sen. Mike Lee","US Senator","Room 361A","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510","","https://www.lee.senate.gov/public/index.cfm/contact","http://www.lee.senate.gov/","","http://www.facebook.com/senatormikelee","http://twitter.com/SenMikeLee","http://www.youtube.com/user/senatormikelee","Images\Photos\FL\S","Lee_Mike_268656.jpg"
29997,205511,"FL","S",25,"MI","Michigan","S01","","",1,58.799999999999997,"2000","2018","G","S8MI00281",0,0,90,90,97,97,50,34,"AOK","Normal",7710,3623,"D","Debbie","Stabenow","A.","Debbie","Sen.","","US Senator","","F","Deborah Ann Stabenow","STAB-uh-nou","Gladwin, MI","1950","04","29","Divorced","","Lansing, MI","2 children ;  3 grandchildren ","MET","Methodist",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on Social Security, Pensions, and Family Policy","2013","Chairman, U.S. Senate Committee on Agriculture, Nutrition, and Forestry","2013","BUS","Co-founder","","","Michigan State University","M.S.W.","1975","Michigan State University","B.A.","1972","","","","","","","","","","Sen. Debbie Stabenow","US Senator","Room 731","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-2204","","https://www.stabenow.senate.gov/contact","http://stabenow.senate.gov","","http://www.facebook.com/stabenow","http://twitter.com/SenStabenow","http://www.youtube.com/user/SenatorStabenow","Images\Photos\FL\S","Stabenow_Debbie_205511.jpg"
30184,378800,"FL","H",353,"CA","California","15","","",33,69.799999999999997,"2012","2016","G","H2CA15094",0,0,0,0,0,100,0,46,"AOK","Normal",430,864,"D","Eric","Swalwell","M.","Eric","Rep.","","US Representative","","M","Eric Michael Swalwell","SWALL-well","Sac City, IA","1980","11","16","Single","","Dublin, CA","","CND","Christian - Non-Denominational",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Energy","2014","Member, Dublin, CA City Council","2010-2012","LAW","Prosecutor","PUB","Assistant","University of Maryland School of Law","J.D.","2006","University of Maryland","B.A.","2003","Dublin High School (CA)","","2003","","","","","","","Rep. Eric Swalwell","US Representative","Room 129","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-0515","","http://swalwell.house.gov/contact","http://swalwell.house.gov/","","http://www.facebook.com/CongressmanEricSwalwell","http://twitter.com/RepSwalwell","http://www.youtube.com/user/ericswalwell","Images\Photos\FL\H","Swalwell_Eric_378800.jpg"
30202,378827,"FL","H",359,"MO","Missouri","02","","",5,64.099999999999994,"2012","2016","G","H2MO02102",0,0,0,0,0,15,0,85,"AOK","Normal",3562,4182,"R","Ann","Wagner","L.","Ann","Rep.","","US Representative","","F","Ann Louise Wagner","WAG-nur","St. Louis, MO","1962","09","13","Married","Raymond Wagner Jr.","Ballwin, MO","3 children ","ROC","Roman Catholic",5,"White/Caucasian","House Majority Liaison, U.S. House of Representatives","2015","Member, House Apportionment Commission, Office of Administration, State of Missouri","2011-2012","HOM","Homemaker","BUS","Management positions","University of Missouri, Columbia","B.S.","1984","","","","","","","","","","","","","Rep. Ann Wagner","US Representative","Room 435","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-2502","","http://wagner.house.gov/contact/email-me","http://wagner.house.gov/","","http://www.facebook.com/RepAnnWagner","http://twitter.com/RepAnnWagner","http://www.youtube.com/channel/UCy2v2DXXvQnbRc8Zx77Dnsg","Images\Photos\FL\H","Wagner_Ann_378827.jpg"
30673,241260,"FL","H",186,"VA","Virginia","01","","",3,62.899999999999999,"2007","2016","G","H8VA01147",0,0,5,0,12,14,92,90,"AOK","Normal",6540,7485,"R","Rob","Wittman","J.","Rob","Rep.","","US Representative","Dr. (Ph.D)","M","Robert J. Wittman","WIT-muhn","Washington, DC","1959","02","03","Married","Kathryn Jane Sisson","Montross, VA","2 children; 3 grandchildren","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Readiness","2014","Chairman, U.S. House Subcommittee on Oversight and Investigations","2013","PUB","Field Director","OTH","Environmental Health Specialist","Virginia Commonwealth University","Ph.D.","2002","University of North Carolina, Chapel Hill","M.PH","1990","Virginia Polytechnic Institute","B.S.","1981","","","","","","","Rep. Rob Wittman","US Representative","Room 2454","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4601","","http://wittman.house.gov/contact/","http://www.wittman.house.gov","","http://www.facebook.com/RepRobWittman","http://twitter.com/RobWittman","http://www.youtube.com/user/RobWittman","Images\Photos\FL\H","Wittman_Rob_241260.jpg"
31530,285713,"FL","H",290,"AR","Arkansas","03","","",2,79.400000000000006,"2010","2016","G","H0AR03055",0,0,0,0,6,8,100,97,"AOK","Normal",279,317,"R","Steve","Womack","","Steve","Rep.","","US Representative","","M","Stephen A. Womack","WHOA-mack","Russellville, AR","1957","02","18","Married","Terri Williams","Rogers, AR","3 children ;  2 grandchildren ","SBP","Southern Baptist",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Labor, Health and Human Services, Education, and Related Agencies","2014","Vice Chair, U.S. House Subcommittee on Energy and Water Development, and Related Agencies","2013","BUS","Financial Consultant","BRO","Radio Broadcaster","Arkansas Tech University","Bach. Deg.","1979","Russellville High School (AR)","","1975","","","","AR Army National Guard","COL","1979-2009","","","","Rep. Steve Womack","US Representative","Room 1119","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0403","","http://womack.house.gov/contact/","http://womack.house.gov/","","http://www.facebook.com/RepSteveWomack","http://twitter.com/rep_stevewomack","http://www.youtube.com/user/CongressmanWomack","Images\Photos\FL\H","Womack_Steve_285713.jpg"
31812,283908,"FL","H",285,"AL","Alabama","07","","",1,98.400000000000006,"2010","2016","G","H0AL07086",0,0,75,70,90,91,33,50,"AOK","Normal",7,9,"D","Terri","Sewell","A.","Terri","Rep.","","US Representative","","F","Terrycina Andrea Sewell","SUE-ell","Huntsville, AL","1965","01","01","","","Birmingham, AL","","USP","Protestant - Unspecified Christian",1,"Black/African American","","","","","LAW","Partner","LAW","Associate","Harvard University Law School (MA)","J.D.","1992","Oxford University (England)","M.A.","1988","Princeton University (NJ)","B.A.","1986","","","","","","","Rep. Terri Sewell","US Representative","Room 1133","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0107","","https://sewell.house.gov/contact/email-me","http://sewell.house.gov/","","http://www.facebook.com/RepSewell","http://twitter.com/repterrisewell","http://www.youtube.com/user/RepSewell","Images\Photos\FL\H","Sewell_Terri_283908.jpg"
31835,213970,"FL","H",242,"SC","South Carolina","03","","",3,71.200000000000003,"2010","2016","G","H0SC03077",0,0,5,10,4,6,83,78,"AOK","Normal",5712,6551,"R","Jeff","Duncan","D.","Jeff","Rep.","","US Representative","","M","Jeffrey Darren Duncan","DUN-kuhn","Greenville, SC","1966","01","07","Married","Melody Ann Hodges","Laurens, SC","3 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Oversight and Management Efficiency","2014","Member (SC015 R), SC State House","2002-2010","REL","President and CEO","REL","Real Estate Broker","Clemson University (SC)","B.A.","1988","Ware Shoals High School (SC)","","1984","","","","","","","","","","Rep. Jeff Duncan","US Representative","Room 106","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4003","sc03jdima@mail.house.gov","http://jeffduncan.house.gov/contact-me/email-me","http://jeffduncan.house.gov/","","http://www.facebook.com/RepJeffDuncan","http://twitter.com/RepJeffDuncan","http://www.youtube.com/user/congjeffduncan","Images\Photos\FL\H","Duncan_Jeff_213970.jpg"
31854,248293,"FL","H",171,"GA","Georgia","04","","",4,100,"2006","2016","G","H6GA04129",0,0,90,95,98,99,25,33,"AOK","Normal",1156,1600,"D","Hank","Johnson","C.","Hank","Rep.","Jr.","US Representative","","M","Henry C. Johnson Jr.","JAHN-suhn","Washington, DC","1954","10","02","Married","Mereda Davis","Lithonia, GA","2 children","BUD","Buddhism",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Regulatory Reform, Commercial and Antitrust Law","2014","Chair, U.S. House Subcommittee on Courts and Competition Policy","2009-2011","LAW","Associate Judge","LAW","Attorney and Partner","Texas Southern University, Thurgood Marshall School of Law","J.D.","1979","Clark College (GA)","B.A.","1976","Roosevelt Senior High School (DC)","","1976","","","","","","","Rep. Hank Johnson Jr.","US Representative","Room 2240","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-1004","","https://hankjohnson.house.gov/contact-me/email-me","http://hankjohnson.house.gov","","http://www.facebook.com/pages/Congressman-Hank-Johnson/115356957005","http://twitter.com/RepHankJohnson","http://www.youtube.com/user/RepHankJohnson","Images\Photos\FL\H","Johnson_Hank_248293.jpg"
32071,211722,"FL","H",124,"TX","Texas","05","","",11,85.400000000000006,"2002","2016","G","H2TX05121",0,0,0,0,4,5,92,86,"AOK","Normal",6102,6982,"R","Jeb","Hensarling","","Jeb","Rep.","","US Representative","","M","Jeb Hensarling","HEN-sar-ling","Stephenville, TX","1957","05","29","Married","Melissa Fore","Dallas, TX","2 children ","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Committee on Financial Services","2014","House Republican Conference Chairman, U.S. House of Representatives","2013","BUS","Co-Founder and CEO","BUS","Vice President","University of Texas School of Law","J.D.","1982","Texas Agricultural and Mechanical University","B.A.","1979","","","","","","","","","","Rep. Jeb Hensarling","US Representative","Room 2228","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4305","","https://hensarlingforms.house.gov/contact/","http://hensarling.house.gov","","http://www.facebook.com/RepHensarling","http://twitter.com/RepHensarling","http://www.youtube.com/user/RepJebHensarling","Images\Photos\FL\H","Hensarling_Jeb_211722.jpg"
34066,401802,"FL","H",410,"AZ","Arizona","02","","",5,50,"2014","2016","G","H2AZ08102",0,0,0,0,0,0,0,0,"AOK","Normal",210,216,"R","Martha","McSally","E.","Martha","Rep.","","US Representative","USAF (ret)","F","Martha E. McSally","mik-SAL-lee","Warwick, RI","1966","03","22","Single","","Tucson, AZ","","","",5,"White/Caucasian","Commissioner, Pima County/Tucson Women’s Commission","1982","Candidate (AZ02), U.S. House of Representatives","2012-2012","EDU","Professor","MIL","Chief of the Current Operations Division","Air War College","Mast. Deg.","2012-2012","John F. Kennedy School of Government, Harvard University (MA)","M.PP","2012-2012","U.S. Air Force Academy (CO)","B.S.","1988","U.S. Air Force","Col","1988-2010","","","","Rep. Martha McSally","US Representative","Room 1029","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0302","","http://mcsally.house.gov/contact/email","http://mcsally.house.gov/","","http://www.facebook.com/RepMcSally","http://twitter.com/RepMcSally","http://www.youtube.com/channel/UCfHMG2Db0TJ_RatSBHuH8NA","Images\Photos\FL\H","McSally_Martha_401802.jpg"
37004,310070,"FL","H",398,"NV","Nevada","04","","",3,48.5,"2014","2016","G","H4NV04017",0,0,0,0,0,0,0,0,"AOK","Normal",7987,8176,"R","Cresent","Hardy","L.","Cresent","Rep.","","US Representative","","M","Cresent Leo Hardy","HAHR -dee","Mesquite, NV","1957","06","23","Married","Peri Jean","Mesquite, NV","4 children ","MOR","Mormon",5,"White/Caucasian","Vice Chair, NV State Joint Committee on Industrial Programs","2014","Assembly Assistant Minority Floor Leader, NV State Assembly","2014","VOL","Partner","BUS","Small Business Owner and Licensed Contractor"," Dixie State College (UT)","Att.","1976","Virgin Valley High School, Mesquite (NV)","","1975","","","","","","","","","","Rep. Cresent Hardy","US Representative","Room 430","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-2804","","https://hardy.house.gov/contact/email","https://hardy.house.gov/","","http://www.facebook.com/RepCresentHardy","http://twitter.com/RepHardy","http://www.youtube.com/channel/UCc8E6NWCdgrXjBVI2NNPYdA","Images\Photos\FL\H","Hardy_Cresent_310070.jpg"
