"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
8724,199804,"SLE","S",,"WA","Washington","019","","",,62.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6767,449,"D","Brian","Hatfield","","Brian","Sen.","","Washington Senator","","M","Brian Hatfield","","Aberdeen, WA","1966","07","08","Widower","","Raymond, WA","2 children","","",5,"White/Caucasian","Y","State Legislator for Washington Senate District 19",34708,"Member, WA State House of Representatives","1994-2005","Chair, 19th Democratic District","1990-1994","PUB","Legislative Assistant","PUB","Legislative Assistant","Washington State University","B.A.","1989","Grays Harbor College (WA)","A.A.","1987","","","","","","","","","","Sen. Brian Hatfield","Washington Senator","","John A. Cherberg Building","PO Box 40419","","Olympia, WA 98504-0419","brian.hatfield@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=s&district=19","http://www.leg.wa.gov/senate/senators/pages/hatfield.aspx","","","","","Images\Photos\SLE\WA\S","Hatfield_Brian_199804.jpg"
8739,296773,"SLE","H",,"WA","Washington","002","B","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6701,7650,"R","J.T.","Wilcox","","J.T.","Rep.","","Washington Representative","","M","J.T. Wilcox","","","","","","Married","Kathy","Yelm, WA","3 children ","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Washington House District 02",22518,"","","","","BUS","Consultant","BUS","Licensed Real Estate Agent","Washington State University","Bach. Deg.","2003","Yelm H.S.","","1981","","","","","","","","","","Rep. J.T. Wilcox","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","jt.wilcox@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=2&position=2","http://www.leg.wa.gov/house/representatives/pages/wilcox.aspx","","http://www.facebook.com/profile.php?id=100001241904115","","","Images\Photos\SLE\WA\H","Wilcox_JT_296773.jpg"
8755,262129,"SLE","H",,"WA","Washington","010","A","",,61.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6709,7665,"R","Norma","Smith","","Norma","Rep.","","Washington Representative","","F","Norma Smith","","","1951","","","Married","","Whidbey Island, WA","4 children","","",5,"White/Caucasian","Y","State Legislator for Washington House District 10",30205,"House Minority Assistant Whip, WA State House","2011","Former Member, South Whidbey School Board","2011","HOM","Homemaker","BUS","Operations Director","","","","","","","","","","","","","","","","Rep. Norma Smith","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","norma.smith@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=10&position=1","http://www.leg.wa.gov/house/representatives/Pages/smith.aspx","","","","","Images\Photos\SLE\WA\H","Smith_Norma_262129.jpg"
8772,214117,"SLE","H",,"WA","Washington","019","B","",,57.899999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6718,7684,"D","Brian","Blake","E.","Brain","Rep.","","Washington Representative","","M","Brian E. Blake","","Pullman, WA","1960","08","26","Married","Debra Thomas","Aberdeen, WA","","","",5,"White/Caucasian","Y","State Legislator for Washington House District 19",34707,"Member, Lower Columbia Community Action Council Board","2010-2010","Member, Aberdeen Downtown Revalidation Committee","2010-2010","BUS","Forester","","","Aberdeen High School","","2010-2010","Evergreen State College (WA)","B.S.","2010-2010","Grays Harbor Community College","A.A.S.","2010-2010","","","","","","","Rep. Brian Blake","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","brian.blake@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=19&position=2","http://www.leg.wa.gov/house/representatives/pages/blake.aspx","","","","","Images\Photos\SLE\WA\H","Blake_Brian_214117.jpg"
8786,269925,"SLE","H",,"WA","Washington","026","A","",,59.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6725,7697,"R","Jan","Angel","","Jan","Rep.","","Washington Representative","","F","Jan Angel","","Colorado","","","","Married","Lynn Williams","South Kitsap, WA","2 children ; 5 grandchildren","LUT","Lutheran",5,"White/Caucasian","Y","State Legislator for Washington House District 26",22566,"Chair, Kitsap County Consolidated Housing Authority","1984","Former Member, Kitsap County Board of Commissioners","1984","REL","Broker","BUS","Banking","University of Alaska (AK)","","1984","Colorado State University (CO)","","1984","","","","","","","","","","Rep. Jan Angel","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","Jan.Angel@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=26&position=1","http://www.leg.wa.gov/house/representatives/pages/angel.aspx","","","","","Images\Photos\SLE\WA\H","Angel_Jan_269925.jpg"
8802,199787,"SLE","H",,"WA","Washington","034","A","",,85.900000000000006,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6733,7713,"D","Eileen","Cody","L.","Eileen","Rep.","","Washington Representative","","F","Eileen L. Cody","","Jefferson, IA","1954","01","05","Married","Tom Mitchell","West Seattle, WA","","CAT","Catholic",5,"White/Caucasian","Y","State Legislator for Washington House District 34",32213,"Member, NCSL Intergovernment Health Policy Project","2008-2009","Precinct Committee Officer, 11th District Democratic State Committee","2008-2009","LAB","Founding Member and Treasurer Service Employee International Union Dist. 1199 NW","MED","Registered Nurse","Creighton University (NE)","B.S.N.","1977","College of St. Mary (NE)","A.D.","1976","","","","","","","","","","Rep. Eileen Cody","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","eileen.cody@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=34&position=1","http://www.leg.wa.gov/house/representatives/pages/cody.aspx","","http://www.facebook.com/profile.php?id=100001236233100","","","Images\Photos\SLE\WA\H","Cody_Eileen_199787.jpg"
8817,269961,"SLE","H",,"WA","Washington","041","A","",,58.5,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6740,7727,"D","Marcie","Maxwell","D.","Marcie","Rep.","","Washington Representative","","F","Marcie Halela Maxwell","","","","","","Married","Steve Maxwell","Renton, WA","2 children","","",,"","Y","State Legislator for Washington House District 41",30218,"","","","","BUS","Banking","BUS","Real Estate Broker","Highline Community College (WA)","","1990-2001","Rainer High School","","1990-2001","","","","","","","","","","Rep. Marcie Maxwell","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","marcie.maxwell@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=h&district=41&position=1","http://www.leg.wa.gov/house/representatives/Pages/maxwell.aspx","","http://www.facebook.com/marciemaxwell","","","Images\Photos\SLE\WA\H","Maxwell_Marcie_269961.jpg"
8832,338419,"SLE","H",,"WA","Washington","049","A","",,60.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",6748,7743,"D","Sharon","Wylie","","Sharon","Rep.","","Washington Representative","","F","Sharon Wylie","","","","","","Married","Tod Wylie","Vancouver, WA","2 children (twins)","","",5,"White/Caucasian","Y","State Legislator for Washington House District 49",30220,"Member, OR State House of Representatives","1993-1998","","","BUS","Management","PUB","Government Relations Officer","University of California, Riverside","Bach. Deg.","1993-1998","","","","","","","","","","","","","Rep. Sharon Wylie","Washington Representative","","Legislative Building","PO Box 40600","","Olympia, WA 98504-0600","sharon.wylie@leg.wa.gov","","http://www.leg.wa.gov/house/representatives/Pages/wylie.aspx","","http://www.facebook.com/SharonFor49th#!/SharonFor49th?sk=info","","","Images\Photos\SLE\WA\H","Wylie_Sharon_338419.jpg"
9875,299444,"SLE","H",,"AK","Alaska","012","","",,96.599999999999994,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",160,164,"R","Dan","Saddler","","Dan","Rep.","","Alaska Representative Elect","","M","Dan Saddler","","Elyria, OH","1961","","","Married","Chris","Eagle River, AK","2 children (twins); 2 stepchildren; 1 grandchild","","",5,"White/Caucasian","","State Legislator for Alaska House District 18",34655,"Communications Director, Murkowski for Governor Campaign","1979","Chair, Republican Party District 18 Committee","1979","PUB","Deputy Director","PUB","Special Assistant","Ohio State University","Mast. Deg.","1987","Miami University (OH)","Bach. Deg.","1983","","","","","","","","","","Rep. Dan Saddler","Alaska Representative Elect","Room 104","State Capitol","120 Fourth Street","","Juneau, AK 99801-1182","Representative_Dan_Saddler@legis.state.ak.us","","http://house.legis.state.ak.us/rep.php?id=sad","","","","","Images\Photos\SLE\AK\H","Saddler_Dan_299444.jpg"
9890,211783,"SLE","H",,"AK","Alaska","028","","",,95.599999999999994,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",176,180,"R","Mike","Chenault","","Mike","Rep.","","Alaska Representative Elect","","M","Charles Michael Chenault","","Hobbs, NM","1957","02","25","Married","Tanna","Nikiski, AK","4 children","BAP","Baptist",5,"White/Caucasian","","State Legislator for Alaska House District 34",32139,"Speaker, AK State House of Representatives","2009-Current","Member, AK House of Representatives","2003","AGR","Commercial Fisherman","BUS","Construction","Kenai Central High School","","1975","","","","","","","","","","","","","Rep. Mike Chenault","Alaska Representative Elect","Room 208","State Capitol","120 Fourth Street","","Juneau, AK 99801-1182","Representative_Mike_Chenault@legis.state.ak.us","","http://house.legis.state.ak.us/rep.php?id=che","","","","","Images\Photos\SLE\AK\H","Chenault_Mike_211783.jpg"
9905,419826,"SLE","S",,"AK","Alaska","000D","","",,94.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",192,196,"R","Michael","Dunleavy","","Michael","Mr.","","Alaska Senator Elect","","M","Michael Dunleavy","","","","","","Married","Rose","","3 children ","CAT","Catholic",,"","","",,"Chairman, Gov. Sean Parnell's Educational Transition Team","1994-1998","","","EDU","Director of K-12 Outreach","EDU","Program Manager","University of Alaska - Fairbanks","M.Ed.","1994-1998","","","","","","","","","","","","","Mr. Michael Dunleavy","Alaska Senator Elect","Room 510","State Capitol","120 Fourth Street","","Juneau, AK 99801-1182","Senator_Mike_Dunleavy@legis.state.ak.us","","","","http://www.facebook.com/DunleavyAK","http://twitter.com/mikedunleavyak","","Images\Photos\SLE\AK\S","Dunleavy_Michael_419826.jpg"
10700,293446,"SLE","H",,"IA","Iowa","001","","",,99.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1879,2403,"R","Jeff","Smith","","Jeff","Rep.","","Iowa Representative Elect","","M","Jeff Smith","","Plover, IA","1967","06","23","Married","Julie Currell","Okoboji, IA","2 children ","MET","Methodist",5,"White/Caucasian","","State Legislator for Iowa House District 006",28191,"Member, Spirit Lake Zoning Board","1995-2001","","","BUS","Branch Manager, Commercial Lender","AGR","Family Farming Operations","Iowa State University","B.S.","1991","Havelock-Plover High School","","1986","","","","","","","","","","Rep. Jeff Smith","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","Jeff.Smith@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=10784","","","","","Images\Photos\SLE\IA\H","Smith_Jeff_293446.jpg"
10714,243656,"SLE","H",,"IA","Iowa","016","","",,57.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1894,2418,"R","Mary","Hanusa","Ann","Mary","Rep.","","Iowa Representative Elect","","F","Mary Ann Hanusa","","Council Bluffs, IA","","","","Married","Charles (Charlie) Johnson","Council Bluffs, IA","","LUT","Lutheran",5,"White/Caucasian","","State Legislator for Iowa House District 099",32759,"Member, Iowa Commission on Volunteer","1992","Chair, Pottawattamie County Republicans","1992","BUS","Co-Owner","EDU","Administrative Manager","University of Nebraska, Lincoln","M.A.","1992","Concordia Teachers College (NE)","B.S.","1992","","","","","","","","","","Rep. Mary Hanusa","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","MaryAnn.Hanusa@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=10809","","","","","Images\Photos\SLE\IA\H","Hanusa_Mary_243656.jpg"
10728,404432,"SLE","H",,"IA","Iowa","030","","",,52,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1908,2432,"D","Joe","Riding","","Joe","Mr.","","Iowa Representative Elect","","M","Joe Riding","","","","","","Married","Leann","","2 children ;  2 grandchildren ","","",,"","","",,"Member, Altoona City Council","1989","","","BUS","General Manager","","","Upper Iowa University","","1989","SE Polk High School (IA)","","1989","","","","","","","","","","Mr. Joe Riding","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","Joe.Riding@legis.iowa.gov","","","","","","","",""
10743,212259,"SLE","H",,"IA","Iowa","046","","",,62.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1924,2448,"D","Lisa","Heddens","","Lisa","Rep.","","Iowa Representative","","F","Lisa Heddens","","Rochester, MN","1964","06","06","Married","Jeffrey (Jeff)","Ames, IA","2 children ","","",5,"White/Caucasian","Y","State Legislator for Iowa House District 046",32741,"Member, Medical Assistance Projections and Assessment Council","1992","Member, Tobacco Use Prevention and Control Commission","1992","BUS","Consultant and Advocate","VOL","Family Support Coordinator","Iowa State University","B.S.","1989","","","","","","","","","","","","","Rep. Lisa Heddens","Iowa Representative","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","lisa.heddens@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=213","","","","","Images\Photos\SLE\IA\H","Heddens_Lisa_212259.jpg"
10758,212189,"SLE","H",,"IA","Iowa","062","","",,87,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1940,2464,"D","Deborah","Berry","L.","Deborah","Rep.","","Iowa Representative Elect","","F","Deborah L. Berry","","Waterloo, IA","1958","09","02","","","Waterloo, IA","1 child ","BAP","Baptist",1,"Black/African American","","State Legislator for Iowa House District 022",32654,"Delegate, African American Leadership Summit, Washington DC","2003","Member, Commission on the Status of African Americans","2003","BUS","Development Director","ENT","Fund Raising Director","University of Northern Iowa","M.A.","2003","Upper Iowa University","B.S.","1998","","","","","","","","","","Rep. Deborah Berry","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","deborah.berry@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=298","","","","","Images\Photos\SLE\IA\H","Berry_Deborah_212189.jpg"
10773,212272,"SLE","H",,"IA","Iowa","081","","",,59.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1959,2483,"D","Mary","Gaskill","","Mary","Rep.","","Iowa Representative Elect","","F","Mary Gaskill","","Clyde, MO","1941","12","01","Married","Jim","Ottumwa, IA","4 children; 7 grandchildren","CAT","Catholic",5,"White/Caucasian","","State Legislator for Iowa House District 093",32756,"Former Chair, Wapello County Democrats","1999","County Auditor, Wapello County","1999","PUB","Clerk","PUB","Full Time Legislator","Gard Business University, St. Joseph (MO)","","1999","","","","","","","","","","","","","Rep. Mary Gaskill","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","mary.gaskill@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=255","","","","","Images\Photos\SLE\IA\H","Gaskill_Mary_212272.jpg"
10786,251677,"SLE","H",,"IA","Iowa","094","","",,55.399999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1972,2496,"R","Linda","Miller","J.","Linda","Rep.","","Iowa Representative Elect","","F","Linda J. Miller","","Creston, IA","1947","08","27","Married","Dr. Harold Miller","Bettendorf, IA","6 children; 3 grandchildren","LUT","Lutheran",5,"White/Caucasian","","State Legislator for Iowa House District 082",32750,"Former President, IA Medical Alliance","2006","Secretary, Scott County Medical Alliance","2006","BUS","Founder, President","MED","Critical Care, ICU Nurse","University of Iowa","B.S.N.","1968","Drake University (IA)","","1968","Iowa Methodist School of Nursing","","1968","","","","","","","Rep. Linda Miller","Iowa Representative Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","linda.miller@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=6487","","","","","Images\Photos\SLE\IA\H","Miller_Linda_251677.jpg"
10801,227051,"SLE","S",,"IA","Iowa","020","","",,96.099999999999994,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1998,2522,"R","Brad","Zaun","","Brad","Sen.","","Iowa Senator Elect","","M","Brad Zaun","","Des Moines, IA","1962","","","Married","Dede","Urbandale, IA","5 children","NON","Unspecified/Other",5,"White/Caucasian","","State Legislator for Iowa Senate District 32",34882,"Senate Assistant Minority Leader, IA State Senate","2011","Member, Iowa Child Support Advisory Board","2011","BUS","Vice President","BUS","Former Owner","Ellsworth Community College (IA)","","2011","Grand View Community College (IA)","","2011","Dowling High School","","2011","","","","","","","Sen. Brad Zaun","Iowa Senator Elect","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","brad.zaun@legis.iowa.us","","http://www3.legis.state.ia.us/ga/member.do?ga=83&id=793","","http://www.facebook.com/group.php?gid=129518697081666&v=wall","","","Images\Photos\SLE\IA\S","Zaun_Brad_227051.jpg"
10817,406826,"SLE","H",,"NM","New Mexico","004","","",,61.399999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4296,5117,"R","Sharon","Clahchischilliage","","Sharon","Ms.","","New Mexico Representative Elect","","F","Sharon Clahchischilliage","","","","","","Married","","","5 children ;  6 grandchildren ","","",,"","","",,"","","","","EDU","Special Education Teacher","EDU","Special Education Teacher","University of Pennsylvania","M.S.W.","1991","Eastern New Mexico University","B.S.Ed.","1976","","","","","","","","","","Ms. Sharon Clahchischilliage","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","sharon.clahchischilliage@nmlegis.gov","","","","","","","",""
