"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
7845,198188,"FLE","H",,"PA","Pennsylvania","15","","",,56.600000000000001,"11/6/2012","","G","H4PA15087",,,,,,,,,1,"Unofficial Results",5337,6172,"R","Charlie","Dent","W.","Charlie","Rep.","","US Representative","","M","Charles W. Dent","dent","Allentown, PA","1960","05","24","Married","Pamela Jane Serfass","Allentown, PA","3 children","PRE","Presbyterian",5,"White/Caucasian","Y","US Representative for Pennsylvania District 15",22095,"Member, PA State Senate","1999-2004","Member, PA State House","1991-1998","PUB","Intern","EDU","Development Officer","Lehigh University (PA)","M.P.A.","1993","Pennsylvania State University","B.A.","1982","William Allen High School (PA)","","1982","","","","","","","Rep. Charlie Dent","US Representative","Room 2455","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3815","","https://dent.house.gov/?p=ContactForm","http://dent.house.gov","","http://www.facebook.com/congressmandent","http://twitter.com/DentPressShop","http://www.youtube.com/user/CongressmanDent","Images\Photos\FLE\H","Dent_Charlie_198188.jpg"
7857,392043,"FLE","H",,"SC","South Carolina","07","","",,55.5,"11/6/2012","","G","H2SC07066",,,,,,,,,1,"Unofficial Results",7988,8177,"R","H. Thomas","Rice","","Tom","Mr.","","US Representative Elect","","M","H. Thomas Rice Jr.","","Charleston, SC","1957","08","04","Married","Wrenzie","Myrtle Beach, SC","3 children ","EPI","Episcopalian",5,"White/Caucasian","","",,"Chairman, Horry County (SC) Council","2010-2012","Chairman, Board of Zoning Variance, City of Myrtle Beach, SC","1994-1997","LAW","Partner","EDU","Professor of Taxation","University of South Carolina School of Law","J.D.","1982","University of South Carolina","Mast. Deg.","1982","University of South Carolina","B.S.","1979","","","","","","","Mr. H. Thomas Rice","US Representative Elect","","","5100 North Ocean Boulevard","","Myrtle Beach, SC 29577","tom@votetomrice.com","http://votetomrice.com/contact-tom-rice/","http://votetomrice.com/","","http://www.facebook.com/TomRiceforCongress","http://twitter.com/VoteTomRice","","Images\Photos\FLE\H","Rice_HThomas_392043.jpg"
7870,159073,"FLE","H",,"TX","Texas","03","","",,100,"11/6/2012","","G","H2TX03118",,,,,,,,,1,"Unofficial Results",6100,6980,"R","Sam","Johnson","","Sam","Rep.","","US Representative","","M","Samuel Johnson","JAHN-suhn","San Antonio, TX","1930","10","11","Married","Shirley L. Melton","Plano, TX","3 children ;  10 grandchildren ","MET","Methodist",5,"White/Caucasian","Y","US Representative for Texas District 3",22123,"Member, TX State House","1985-1991","","","LAB","Residential Construction","EDU","Director","Naval War College (DC)","","1985-1991","Armed Forces Staff College (VA)","","1985-1991","George Washington University (DC)","M.A.","1974","U.S. Air Force","Col","1951-1979","","","","Rep. Sam Johnson","US Representative","Room 1211","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4303","","http://www.samjohnson.house.gov/Contact/","http://samjohnson.house.gov","","http://www.facebook.com/pages/Sam-Johnson/52454091867","","http://www.youtube.com/user/RepSamJohnson","Images\Photos\FLE\H","Johnson_Sam_159073.jpg"
7883,378713,"FLE","H",,"TX","Texas","16","","",,65.400000000000006,"11/6/2012","","G","H2TX16185",,,,,,,,,1,"Unofficial Results",6113,6993,"D","Robert","O'Rourke","","Beto","Mr.","","US Representative Elect","","M","Robert O'Rourke","BET-oh","El Paso, TX","1972","09","26","Married","Amy Sanders","Sunset Heights, TX","3 children ","ROC","Roman Catholic",5,"White/Caucasian","","",,"Member, El Paso City Council","2005-2011","","","BUS","Co-founder","","","Columbia University (NY)","B.A.","1995","El Paso High School (TX)","","1995","","","","","","","","","","Mr. Robert O'Rourke","US Representative Elect","","","1209 Prospect Street","","El Paso, TX 79902-3643","betoforcongress@gmail.com","","https://www.betoforcongress.com/","","http://www.facebook.com/betoforcongress","http://twitter.com/betoforcongress","http://www.youtube.com/user/BetoForCongress","Images\Photos\FLE\H","ORourke_Robert_378713.jpg"
7896,159099,"FLE","H",,"TX","Texas","29","","",,90,"11/6/2012","","G","H2TX29030",,,,,,,,,1,"Unofficial Results",6126,7006,"D","Gene","Green","","Gene","Rep.","","US Representative","","M","Raymond Eugene Green","green","Houston, TX","1947","10","17","Married","Helen Alders","Houston, TX","2 children; 4 grandchildren","MET","Methodist",5,"White/Caucasian","Y","US Representative for Texas District 29",22149,"Member, TX State Senate","1985-1993","Member, TX State House","1973-1985","BUS","Manager","LAW","Lawyer","University of Houston Bates College of Law (TX)","J.D.","1977","University of Houston (TX)","B.A.","1971","","","","","","","","","","Rep. Gene Green","US Representative","Room 2470","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4329","","http://green.house.gov/contact-me/email-me","http://www.house.gov/green","","http://www.facebook.com/RepGeneGreen","http://twitter.com/RepGeneGreen","","Images\Photos\FLE\H","Green_Gene_159099.jpg"
7909,285282,"FLE","H",,"VA","Virginia","02","","",,53.799999999999997,"11/6/2012","","G","H0VA02084",,,,,,,,,1,"Unofficial Results",6541,7486,"R","Scott","Rigell","","Scott","Rep.","","US Representative","","M","Edward Scott Rigell","RIH-juhl","Titusville, FL","1960","05","28","Married","Teri","Virginia Beach, VA","4 children ;  1 grandchild ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Y","US Representative for Virginia District 2",30674,"Member, Motor Vehicle Dealer Board","1995-1999","","","BUS","Founder and Chairman","BUS","Vice President and General Manager","Regent University (VA)","M.B.A.","1990","Mercer University (GA)","B.B.A.","1983","Bervard Community College (FL)","A.A.","1981","U.S. Marine Corps Reserve","SGT","1978-1984","","","","Rep. Scott Rigell","US Representative","Room 327","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4602","","http://rigell.house.gov/Contact/","http://rigell.house.gov/","","http://www.facebook.com/RepScottRigell","http://twitter.com/RepScottRigell","http://www.youtube.com/user/RepScottRigell","Images\Photos\FLE\H","Rigell_Scott_285282.jpg"
7922,159120,"FLE","H",,"WA","Washington","04","","",,66.200000000000003,"11/6/2012","","G","H2WA04041",,,,,,,,,1,"Unofficial Results",6694,7641,"R","Doc","Hastings","","Doc","Rep.","","US Representative","","M","Richard Norman Hastings","HAY-stingz","Spokane, WA","1941","02","07","Married","Claire Montmorency","Pasco, WA","3 children ;  8 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Y","US Representative for Washington District 4",22170,"Candidate, Election to U.S. House of Representatives WA04)","1992","Member, Republican National Platform Committee","1984","BUS","President","","","Central Washington University","Att.","1964","Columbia Basin Community College (WA)","Att.","1961","Pasco High School (Wa)","","1959","U.S. Army Reserve","","1963-1969","","","","Rep. Doc Hastings","US Representative","Room 1203","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4704","","http://hastings.house.gov/Contact/","http://hastings.house.gov","","http://www.facebook.com/pages/Doc-Hastings/7507129675","http://twitter.com/dochastings","http://www.youtube.com/user/RepDocHastings","Images\Photos\FLE\H","Hastings_Doc_159120.jpg"
7935,199871,"FLE","H",,"WI","Wisconsin","04","","",,72.200000000000003,"11/6/2012","","G","H4WI04183",,,,,,,,,1,"Unofficial Results",6878,607,"D","Gwen","Moore","S.","Gwen","Rep.","","US Representative","","F","Gwendolynne Sophia Moore","mor","Racine, WI","1951","04","18","Single","","Milwaukee, WI","3 children","BAP","Baptist",1,"Black/African American","Y","US Representative for Wisconsin District 4",22179,"President Pro Tempore, WI State Senate","1997-1998","Member, WI State Senate","1993-2005","PUB","Housing Officer","PUB","Neighborhood Development Specialist","Harvard University (MA)","Att.","2000","Milwaukee Area Technical College (WI)","Att.","1983","Marquette University (WI)","B.A.","1978","","","","","","","Rep. Gwen Moore","US Representative","Room 2245","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4904","","https://gwenmoore.house.gov/contact-form","http://gwenmoore.house.gov/","","http://www.facebook.com/pages/Gwen-S-Moore/58864029545","http://twitter.com/RepGwenMoore","http://www.youtube.com/user/RepGwenMoore","Images\Photos\FLE\H","Moore_Gwen_199871.jpg"
8913,309189,"FLE","S",,"MA","Massachusetts","S02","","",,53.700000000000003,"11/6/2012","","G","S2MA00170",,,,,,,,,1,"Unofficial Results",7709,3412,"D","Elizabeth","Warren","A.","Elizabeth","Ms.","","US Senator Elect","","F","Elizabeth Ann Warren","","Oklahoma City, OK","1949","06","22","Married","Bruce Mann","Cambridge, MA","2 children ","MET","Methodist",5,"White/Caucasian","","",,"Assistant to the President and Special Advisor to the Secretary of the Treasury on the Consumer Financial Protection Bureau, U.S. Department of the Treasury","2010-2011","","","EDU","Leo Gottlieb Professor of Law","PUB","Chief Adviser","Rutgers University (NJ)","J.D.","1976","University of Houston (TX)","B.A.","1970","George Washington University  (DC)","Att.","1968","","","","","","","Ms. Elizabeth Warren","US Senator Elect","First Floor","Assembly Square","5 Middlesex Avenue","","Somerville, MA 02145","","http://elizabethwarren.com/contact","http://elizabethwarren.com/","","http://www.facebook.com/ElizabethWarren","http://twitter.com/elizabethforma","","Images\Photos\FLE\S","Warren_Elizabeth_309189.jpg"
8926,240529,"FLE","S",,"PA","Pennsylvania","S01","","",,53.600000000000001,"11/6/2012","","G","S6PA00217",,,,,,,,,1,"Unofficial Results",7742,6156,"D","Robert","Casey","P.","Bob","Sen.","Jr.","US Senator","","M","Robert Patrick Casey, Jr.","KAY-see","Scranton, PA","1960","04","13","Married","Terese Foppiano","Scranton, PA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Y","US Senator for Pennsylvania",22264,"Treasurer, State of PA","2005-2006","Auditor General, State of PA","1997-2005","LAW","Attorney","EDU","Elementary Teacher and Basketball Coach","Catholic University of America (DC)","J.D.","1988","College of the Holy Cross (MA)","B.A.","1982","","","","","","","","","","Sen. Robert Casey Jr.","US Senator","Room 393","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-3805","","http://casey.senate.gov/contact","http://casey.senate.gov","http://casey.senate.gov/about/blog/","http://www.facebook.com/BobCaseyJr","http://twitter.com/SenBobCasey","http://www.youtube.com/user/SenatorBobCasey","Images\Photos\FLE\S","Casey_Robert_240529.jpg"
8939,378769,"FLE","H",,"IL","Illinois","10","","",,50.600000000000001,"11/6/2012","","G","H2IL10068",,,,,,,,,1,"Unofficial Results",1528,2048,"D","Bradley","Schneider","S.","Brad","Mr.","","US Representative Elect","","M","Bradley Scott Schneider","","","1961","08","20","Married","Julie","Deerfield, IL","2 children ","JEW","Jewish",5,"White/Caucasian","","",,"","","","","BUS","Founder and Managing Principal","BUS","Director, Strategic Services Group","Kellogg Graduate School of Management, Northwestern University (IL)","M.B.A.","1988","Northwestern University (IL)","Bach. Deg.","1983","Cherry Creek High School (CO)","","1983","","","","","","","Mr. Bradley Schneider","US Representative Elect","","","PO Box 1318","","Deerfield, IL 60015-6005","","http://schneiderforcongress.com/contact","http://schneiderforcongress.com/","","http://www.facebook.com/schneiderforcongress","http://twitter.com/Schneider4il10","","Images\Photos\FLE\H","Schneider_Bradley_378769.jpg"
8961,159028,"FLE","H",,"OR","Oregon","03","","",,74.5,"11/6/2012","","G","H6OR03064",,,,,,,,,1,"Unofficial Results",5230,6063,"D","Earl","Blumenauer","","Earl","Rep.","","US Representative","","M","Earl Blumenauer","BLOO-meh-nou-ur","Portland, OR","1948","08","16","Married","Margaret Kirkpatrick","Portland, OR","2 children","","",5,"White/Caucasian","Y","US Representative for Oregon District 3",22078,"Member, President's Council on Sustainable Development","1994-1995","Member, OR Governor's Commission on Higher Education","1990-1991","EDU","Assistant to President","","","Northwestern Law School, Lewis and Clark College (OR)","J.D.","1976","Lewis and Clark College (OR)","B.A.","1970","Centennial High School (OR)","","1970","","","","","","","Rep. Earl Blumenauer","US Representative","Room 1111","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3703","","http://forms.house.gov/blumenauer/webforms/issue_subscribe.html","http://blumenauer.house.gov","","http://www.facebook.com/blumenauer","http://twitter.com/repblumenauer","http://www.youtube.com/user/RepBlumenauer","Images\Photos\FLE\H","Blumenauer_Earl_159028.jpg"
7834,248703,"FLE","H",,"PA","Pennsylvania","04","","",,59.700000000000003,"11/6/2012","","G","H2PA04135",,,,,,,,,1,"Unofficial Results",5326,6161,"R","Scott","Perry","","Scott","Rep.","","US Representative Elect","","M","Scott Perry","","San Diego, CA","1962","05","27","Married","Christy","Dillsburg, PA","2 children ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","","State Legislator for Pennsylvania House District 092",24125,"Member (PA092 R), PA State House of Representatives","2007-Current","Former President, PA Young Republicans","2007-Current","BUS","Owner and Operator","BUS","Licensed Insurance Agent","Pennsylvania State University, Harrisburg","B.S.","1991","Northern High School","","1980","Perry Vocational Technical School (MD)","","1980","PA Army National Guard","COL","1980-2007","","","","Rep. Scott Perry","US Representative Elect","","","130 Ore Bank Road","","Dillsburg, PA 17019","sperry@pahousegop.com","","http://www.repperry.com/","","http://www.facebook.com/RepScottPerry","","","Images\Photos\FLE\H","Perry_Scott_248703.jpg"
7835,267269,"FLE","H",,"PA","Pennsylvania","05","","",,62.899999999999999,"11/6/2012","","G","H8PA05071",,,,,,,,,1,"Unofficial Results",5327,6162,"R","Glenn","Thompson","","GT","Rep.","Jr.","US Representative","","M","Glenn W. Thompson","TOMP-suhn","Bellefonte, PA","1959","07","27","Married","Penny","Howard, PA","3 children","COC","Church of Christ",5,"White/Caucasian","Y","US Representative for Pennsylvania District 5",22085,"Alternate Delegate, Republican National Convention","2004","Chair, Centre County Republicans Party","2002-2008","EDU","Adjunct Faculty","MED","Manager","Marywood College (PA)","","2006","Temple University (PA)","M.Ed.","1998","Pennsylvania State University","B.S.","1981","","","","","","","Rep. Glenn Thompson Jr.","US Representative","Room 124","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3805","","https://thompson.house.gov/contact-me/email-me","http://www.thompson.house.gov","","http://www.facebook.com/CongressmanGT","http://twitter.com/CongressmanGT","http://www.youtube.com/CongressmanGT","Images\Photos\FLE\H","Thompson_Glenn_267269.jpg"
7836,198216,"FLE","H",,"PA","Pennsylvania","06","","",,57.100000000000001,"11/6/2012","","G","H2PA06114",,,,,,,,,1,"Unofficial Results",5328,6163,"R","Jim","Gerlach","","Jim","Rep.","","US Representative","","M","James William Gerlach","GUR-lok","Ellwood City, PA","1955","02","25","Married","Karen","Chester Springs, PA","3 children; 3 stepchildren","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Y","US Representative for Pennsylvania District 6",31832,"Member, PA State Senate","1994-2002","Member, PA State House of Representatives","1991-1994","PUB","Legislative Assistant","LAW","Special Counsel","Dickinson School of Law (PA)","J.D.","1980","Dickinson College (PA)","B.A.","1977","Lincoln High School (PA)","","1973","","","","","","","Rep. Jim Gerlach","US Representative","Room 2442","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3806","","http://gerlach.house.gov/Contact/EmailJim.htm","http://gerlach.house.gov","","http://www.facebook.com/repjimgerlach","http://twitter.com/jimgerlach","http://www.youtube.com/user/RepMeehan","Images\Photos\FLE\H","Gerlach_Jim_198216.jpg"
7837,284999,"FLE","H",,"PA","Pennsylvania","07","","",,59.5,"11/6/2012","","G","H0PA07082",,,,,,,,,1,"Unofficial Results",5329,6164,"R","Pat","Meehan","","Pat","Rep.","","US Representative","","M","Patrick Meehan","MEE-uhn","Cheltenham Township, PA","1955","10","20","Married","Carolyn","Drexel Hill, PA","3 children","ROC","Roman Catholic",5,"White/Caucasian","Y","US Representative for Pennsylvania District 7",22087,"Campaign Manager, Attorney General Ernie Preate Campaign","1988","Campaign Manager, Philadelphia District Attorney Ron Castille Campaign","1988","LAW","Partner","PUB","U.S. Attorney for the Eastern District of Pennsylvania","Temple University (PA)","J.D.","1986","Bowdoin College (ME)","B.A.","1978","","","","","","","","","","Rep. Pat Meehan","US Representative","Room 513","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3807","","https://meehanforms.house.gov/email-me","http://meehan.house.gov/","","http://www.facebook.com/CongressmanPatrickMeehan","http://twitter.com/repmeehan","http://www.youtube.com/user/RepMeehan","Images\Photos\FLE\H","Meehan_Pat_284999.jpg"
