"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
21755,158705,"FL","H",65,"AL","Alabama","06","","",1,98.099999999999994,"1992","2012","G","H2AL06035",0,0,10,0,14,0,79,0,"AOK","Normal",6,8,"R","Spencer","Bachus","T.","Spencer","Rep.","III","US Representative","","M","Spencer Thomas Bachus, III","BACK-uhss","Birmingham, AL","1947","12","28","Married","Linda","Vestavia Hills, AL (Birmingham)","5 children","BAP","Baptist",5,"White/Caucasian","Member, AL Board of Education","1987-1991","Member, AL State House","1984-1987","BUS","Factory Owner","LAW","Senior Partner","University of Alabama School of Law","J.D.","1972","Auburn University (AL)","B.A.","1969","","","","U.S. Army Reserve","","1969-1971","","","","Rep. Spencer Bachus III","US Representative","Room 2246","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0106","","http://forms.house.gov/write/bachus/email-me.shtml","http://bachus.house.gov","","http://www.facebook.com/SpencerBachus?v=wall","http://twitter.com/BachusAL06","http://www.youtube.com/user/CongressmanBachus","Images\Photos\FL\H","Bachus_Spencer_158705.jpg"
21757,283914,"FL","H",349,"AR","Arkansas","01","","",1,51.799999999999997,"2010","2012","G","H0AR01083",0,0,90,0,96,0,55,0,"AOK","Normal",277,315,"R","Rick","Crawford","","Rick","Rep.","","US Representative","","M","Eric Alan Crawford","KRAW-furd","Homestead Air Force Base, FL","1966","01","22","Married","Stacy","Jonesboro, AR","2 children","BAP","Baptist",5,"White/Caucasian","Vice Chair, Craighead County (AR) Republican Committee","1969-1971","Agricultural Consultant, Asa Hutchinson's Campaign for Governor of AR","2006","JOU","Agri-Columnist","BUS","Owner","Arkansas State University, Jonesboro","B.A.","1996","Southwest Missouri State University","Att.","1993","Alvirine High School (Hudson, NH)","","1993","U.S. Army","SGT","1985-1989","","","","Rep. Rick Crawford","US Representative","Room 1711","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0401","","http://crawford.house.gov/Contact/","http://crawford.house.gov/","","","http://twitter.com/RepRickCrawford","http://www.youtube.com/RepRickCrawford","Images\Photos\FL\H","Crawford_Rick_283914.jpg"
21758,283916,"FL","H",365,"AR","Arkansas","02","","",2,57.899999999999999,"2010","2012","G","H0AR02107",0,0,85,0,96,0,60,0,"AOK","Normal",278,316,"R","Tim","Griffin","","Tim","Rep.","","US Representative","","M","Timothy John Griffin","GRIH-fin","Charlotte, NC","1968","08","21","Married","Elizabeth","Little Rock, AR","2 children","BAP","Baptist",5,"White/Caucasian","Research Director and Deputy Communications Director, Republican National Committee","2004","Deputy Research Director, Republican National Committee","2000","BUS","Owner and Founder","LAW","Partner and Founder","Tulane University Law School (LA)","J.D.","1994","Pembroke College, Oxford University (England)","Att.","1991","Hendrix College (AR)","B.A.","1990","U.S. Army Reserve, Judge Advocate General's Corps","MAJ","1996-Current","","","","Rep. Tim Griffin","US Representative","Room 1232","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0402","","http://griffin.house.gov/contact-me/email-me","http://griffin.house.gov/","","","http://twitter.com/reptimgriffin","http://www.youtube.com/reptimgriffin","Images\Photos\FL\H","Griffin_Tim_283916.jpg"
21761,158711,"FL","H",428,"AS","American Samoa","01","","",1,56.299999999999997,"1988","2012","G","H0AS00018",0,0,0,0,0,0,0,0,"AOK","Normal",7764,7925,"D","Eni","Faleomavaega","F. H.","Eni","Del.","","US Representative","","M","Eni Fa'Auaa Hunkin Faleomavaega","EN-ee FAH-lay-oh-mahv-uh-EN-guh","Vailoatai, AS","1943","08","15","Married","Hinanui Bambridge Cave","Vailoatai, AS","5 children ;  3 grandchildren ","MOR","Mormon",4,"Asian/Pacific American","Lt. Governor, American Samoa","1984-1989","Candidate, U.S. House of Representatives (AS)","1984","PUB","Assistant Counsel","PUB","Administrative Assistant","University of California Boalt Hall School of Law - Berkeley","LL.M.","1973","University of Houston School of Law (TX)","J.D.","1972","Texas Southern School of Law","Att.","1969","U.S. Army Reserve","","1982-1990","U.S. Army","CPT","1966-1969","Del. Eni Faleomavaega","US Representative","Room 2422","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-5201","Faleomavaega@mail.house.gov","http://writerep.house.gov/writerep/welcome.shtml","http://www.house.gov/faleomavaega","","","","","Images\Photos\FL\H","Faleomavaega_Eni_158711.jpg"
21763,158713,"FL","H",62,"AZ","Arizona","04","","",1,66.900000000000006,"1991","2012","G","H2AZ02055",0,0,95,0,96,0,47,0,"AOK","Normal",212,218,"D","Ed","Pastor","","Ed","Rep.","","US Representative","","M","Edward Lopez Pastor","pass-TOR","Claypool, AZ","1943","06","28","Married","Verma Mendez","Phoenix, AZ","2 children ;  4 grandchildren ","CAT","Catholic",2,"Hispanic/Latino","Member, Maricopa County Board of Supervisors","1977-1991","","","PUB","Staff","BUS","Deputy Director","Arizona State University","J.D.","1974","Arizona State University","B.A.","1966","Miami Public Schools (AZ)","","1966","","","","","","","Rep. Ed Pastor","US Representative","Room 2465","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0304","","http://forms.house.gov/pastor/webforms/issue_subscribe.htm","http://www.pastor.house.gov","","http://www.facebook.com/edpastor04","","","Images\Photos\FL\H","Pastor_Ed_158713.jpg"
21765,285719,"FL","H",397,"AZ","Arizona","03","","",4,52.200000000000003,"2010","2012","G","H0AZ03362",0,0,0,0,4,0,70,0,"AOK","Normal",211,217,"R","Benjamin","Quayle","","Ben","Rep.","","US Representative","","M","Benjamin Quayle","kwail","Fort Wayne, IN","1976","11","05","Married","Tiffany Crane","Phoenix, AZ","","CHC","Christian Church",5,"White/Caucasian","","","","","BUS","Managing Partner","BUS","Founding Member","Vanderbilt University School of Law (TN)","J.D.","2002","Duke University (NC)","B.A.","1998","","","","","","","","","","Rep. Benjamin Quayle","US Representative","Room 1419","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0303","","https://quayleforms.house.gov/contact-form","http://quayle.house.gov/","","http://www.facebook.com/repbenquayle","http://twitter.com/benquayle","http://www.youtube.com/repbenquayle","Images\Photos\FL\H","Quayle_Benjamin_285719.jpg"
21766,251916,"FL","H",434,"AZ","Arizona","08","","",3,51.799999999999997,"06/12/2012","2012","S","H2AZ08094",0,0,0,0,0,0,0,0,"AOK","Normal",216,222,"D","Ron","Barber","","Ron","Rep.","","US Representative","","M","Ron Barber","","Wakefield, England","1945","08","25","Married","Nancy","Tucson, AZ","2 children ;  4 grandchildren ","","",5,"White/Caucasian","Staff, Gabrielle Giffords Congressional Campaign","2006","","","PUB","District Director","PUB","Various positions eventually serving as Director","University of Arizona","Bach. Deg.","1963","","","","","","","","","","","","","Rep. Ron Barber","US Representative","Room 1030","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0308","","http://barber.house.gov/contact-me/email-me","http://barber.house.gov/","","","","","Images\Photos\FL\H","Barber_Ron_251916.jpg"
21767,267202,"FL","H",408,"AZ","Arizona","05","","",5,52,"2010","2012","G","H4AZ06045",0,0,0,0,0,0,0,0,"AOK","Normal",213,219,"R","David","Schweikert","","David","Rep.","","US Representative","","M","David Schweikert","SHWY-kurt","Los Angeles, CA","1962","03","03","Married","Joyce","Fountain Hills, AZ","","ROC","Roman Catholic",5,"White/Caucasian","Candidate, U.S. House of Representatives","2008","Treasurer, Maricopa County (AZ)","2004-2007","REL","Owner, Broker","","","Arizona State University","M.B.A.","2005","Arizona State University","B.A.","1987","Scottsdale Community College (AZ)","A.A.","1985","","","","","","","Rep. David Schweikert","US Representative","Room 1205","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0305","","http://schweikert.house.gov/contact-form","http://schweikert.house.gov/","","http://www.facebook.com/repdavidschweikert","http://twitter.com/RepDavid","http://www.youtube.com/RepDavidSchweikert","Images\Photos\FL\H","Schweikert_David_267202.jpg"
22200,274906,"FL","S",80,"CO","Colorado","S02","","",2,48.100000000000001,"2009","2016","G","S0CO00211",0,0,0,0,0,0,0,0,"AOK","Normal",7679,1024,"D","Michael","Bennet","F.","Michael","Sen.","","US Senator","","M","Michael Farrand Bennet","BEH-nuht","New Delhi, India","1964","11","28","Married","Susan Daggett","Denver, CO","3 children","EPI","Episcopalian",5,"White/Caucasian","","","","","EDU","Superintendent of Schools","PUB","Chief of Staff","Yale University Law School (CT)","J.D.","1993","Wesleyan University (CT)","B.A.","1987","","","","","","","","","","Sen. Michael Bennet","US Senator","Room 458","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0609","senator@bennet.senate.gov","http://bennet.senate.gov/contact","http://www.bennet.senate.gov","","http://www.facebook.com/senatorbennet","http://twitter.com/senbennetco","http://www.youtube.com/SenatorBennet","Images\Photos\FL\S","Bennet_Michael_274906.jpg"
22201,218586,"FL","S",97,"CT","Connecticut","S02","","",1,55.200000000000003,"2010","2016","G","S0CT00177",0,0,70,0,100,0,17,0,"AOK","Normal",7681,1133,"D","Richard","Blumenthal","","Dick","Sen.","","US Senator","","M","Richard Blumenthal","BLOOM-un-thawl","Brooklyn, NY","1946","02","13","Married","Cynthia","Greenwich, CT","4 children","JEW","Jewish",5,"White/Caucasian","Candidate, U.S. Senate","2010","Attorney General, State of CT","1991-2011","LAW","Partner","VOL","Volunteer Counsel","Yale University Law School (CT)","J.D.","1973","Cambridge University (England)","Att.","1968","Harvard College (MA)","A.B.","1967","U.S. Marine Corps Reserve","Sgt","1970-1975","","","","Sen. Richard Blumenthal","US Senator","Room 702","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0704","","http://blumenthal.senate.gov/contact/","http://www.blumenthal.senate.gov/","","http://www.facebook.com/pages/Richard-Blumenthal/103764929661743?sk=wall","http://twitter.com/SenBlumenthal","http://www.youtube.com/SenatorBlumenthal","Images\Photos\FL\S","Blumenthal_Richard_218586.jpg"
22202,165206,"FL","S",20,"CT","Connecticut","S01","","",1,49.799999999999997,"1988","2012","G","S8CT00022",0,0,70,0,84,0,73,0,"AOK","Retiring at end of term",7680,1132,"I","Joseph","Lieberman","I.","Joe","Sen.","","US Senator","","M","Joseph Isadore Lieberman","LEE-bur-muhn","Stamford, CT","1942","02","24","Married","Hadassah Freilich","New Haven, CT","3 children (2 from previous marriage); 1 stepchild; 11 grandchildren","JEW","Jewish",5,"White/Caucasian","Candidate, Joe Lieberman for President","2004","Democratic Nominee, Vice President of the U.S.","2000","PUB","Ex-Officio Commission Member","LAW","Partner","Yale University School of Law (CT)","J.D.","1967","Yale University (CT)","B.A.","1964","","","","","","","","","","Sen. Joseph Lieberman","US Senator","Room 706","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0703","","http://lieberman.senate.gov/index.cfm/contact/email-me-about-an-issue","http://lieberman.senate.gov","http://lieberman.senate.gov/index.cfm/blog/1","http://www.facebook.com/pages/Joseph-Lieberman/7816456174?v=info","http://twitter.com/joelieberman","","Images\Photos\FL\S","Lieberman_Joseph_165206.jpg"
22204,286419,"FL","S",85,"DE","Delaware","S02","","",2,56.600000000000001,"11/02/2010","2014","S","S0DE00092",0,0,0,0,0,0,0,0,"AOK","Normal",7683,1327,"D","Christopher","Coons","","Chris","Sen.","","US Senator","","M","Christopher Coons","koonz","Greenwich, CT","1963","09","09","Married","Annie Lingenfelter","Wilmington, DE","3 children","PRE","Presbyterian",5,"White/Caucasian","County Executive, New Castle County","2005-2010","President, New Castle County Council","2001-2005","LAW","Counsel","BUS","Employee","Yale University Divinity School (CT)","Mast. Deg.","1992","Yale University Law School (CT)","J.D.","1992","University of Nairobi (Kenya)","","1992","","","","","","","Sen. Christopher Coons","US Senator","Room 127A","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0805","","http://coons.senate.gov/contact/","http://coons.senate.gov/","","http://www.facebook.com/pages/Chris-Coons/7209432197","http://twitter.com/ChrisCoons","","Images\Photos\FL\S","Coons_Christopher_286419.jpg"
22205,193597,"FL","S",94,"FL","Florida","S02","","",1,48.899999999999999,"2010","2016","G","S0FL00338",0,0,0,0,0,0,0,0,"AOK","Normal",7685,1409,"R","Marco","Rubio","","Marco","Sen.","","US Senator","","M","Marco A. Rubio","ROO-bee-oh","Miami, FL","1971","05","28","Married","Jeannette Dousdebes","West Miami, FL","4 children","ROC","Roman Catholic",2,"Hispanic/Latino","Speaker, FL State House","2006-2008","Majority Leader, FL State House","2002-2004","LAW","Attorney","LAW","Attorney","University of Miami (FL)","J.D.","1996","University of Florida","B.S.","1993","Santa Fe College (NM)","Att.","1991","","","","","","","Sen. Marco Rubio","US Senator","Room 317","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0908","","http://www.rubio.senate.gov/public/index.cfm/contact","http://rubio.senate.gov/","","http://www.facebook.com/SenatorMarcoRubio","http://twitter.com/MarcoRubio","http://www.youtube.com/SenatorMarcoRubio","Images\Photos\FL\S","Rubio_Marco_193597.jpg"
22207,158812,"FL","S",56,"GA","Georgia","S02","","",2,58.299999999999997,"2004","2016","G","S6GA00119",0,0,10,0,11,0,82,0,"AOK","Normal",7687,1596,"R","Johnny","Isakson","","Johnny","Sen.","","US Senator","","M","John Hardy Isakson","EYE-zuhk-suhn","Atlanta, GA","1944","12","28","Married","Dianne Davison","Marietta, GA","3 children ;  9 grandchildren ","MET","Methodist",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2005","Member, GA State Senate","1994-1996","BUS","CEO","REL","President","University of Georgia","B.B.A.","1966","","","","","","","GA Air National Guard","SSgt","1966-1972","U.S. Air Force Reserve","","1966-1967","Sen. Johnny Isakson","US Senator","Room 131","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1008","","http://isakson.senate.gov/contact.cfm","http://isakson.senate.gov","","http://www.facebook.com/isakson","http://twitter.com/SenatorIsakson","http://www.youtube.com/user/SenatorIsakson","Images\Photos\FL\S","Isakson_Johnny_158812.jpg"
22209,165213,"FL","S",1,"HI","Hawaii","S01","","",1,71.900000000000006,"1962","2016","G","S4HI00011",0,0,90,0,94,0,45,0,"AOK","Normal",7688,1846,"D","Daniel","Inouye","K.","Dan","Sen.","","US Senator","","M","Daniel Ken Inouye","ih-NO-ay","Honolulu, HI","1924","09","07","Married","Irene Hirano","Honolulu, HI","1 child ; 1 grandchild","MET","Methodist",4,"Asian/Pacific American","President Pro Tempore, U.S. Senate","2010-Current","Member, U.S. House of Representatives","1959-1963","LAW","Attorney","LAW","Deputy Public Prosecutor","George Washington University School of Law (DC)","J.D.","1952","University of Hawaii","Bach. Deg.","1950","","","","U.S. Army","CPT","1943-1947","","","","Sen. Daniel Inouye","US Senator","Room 722","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1102","","http://www.inouye.senate.gov/contact-dan","http://inouye.senate.gov","","","http://twitter.com/Daniel_Inouye","","Images\Photos\FL\S","Inouye_Daniel_165213.jpg"
22210,165214,"FL","S",21,"HI","Hawaii","S02","","",2,60.299999999999997,"1990","2012","G","S0HI00084",0,0,95,0,89,0,36,0,"AOK","Retiring at end of term",7689,1847,"D","Daniel","Akaka","K.","Danny","Sen.","","US Senator","","M","Daniel Kahikina Akaka","ah-KAH-kah","Honolulu, HI","1924","09","11","Married","Mary Mildred Chong","Honolulu, HI","5 children ;  15 grandchildren ; 13 great-grandchildren ","CON","Congregationalist",4,"Asian/Pacific American","Member (HI02 D), U.S. House of Representatives","1976-1990","","","PUB","Director","PUB","Special Assistant for Human Resources","University of Hawaii","M.Ed.","1966","University of Hawaii","","1961","University of Hawaii","","1953","U.S. Army","","1945-1947","","","","Sen. Daniel Akaka","US Senator","Room 141","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1103","","http://akaka.senate.gov/email-senator-akaka.cfm","http://akaka.senate.gov","","http://www.facebook.com/danielakaka?ref=mf","http://twitter.com/SenatorAkaka","http://www.youtube.com/user/SenatorAkaka","Images\Photos\FL\S","Akaka_Daniel_165214.jpg"
22211,165215,"FL","S",8,"IA","Iowa","S01","","",1,64.400000000000006,"1980","2016","G","S0IA00028",0,0,30,0,32,0,64,0,"AOK","Normal",7696,2396,"R","Chuck","Grassley","","Chuck","Sen.","","US Senator","","M","Charles Ernest Grassley","GRASS-lee","New Hartford, IA","1933","09","17","Married","Barbara Ann Speicher","Cedar Falls, IA","5 children","BAP","Baptist",5,"White/Caucasian","Member, U.S. House of Representatives","1975-1981","Member, IA State House","1959-1974","EDU","Instructor","LAB","Assembly Line Worker","University of Iowa","","1958","University of Northern Iowa","M.A.","1956","University of Northern Iowa","B.A.","1955","","","","","","","Sen. Chuck Grassley","US Senator","Room 135","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1501","","http://www.grassley.senate.gov/contact.cfm","http://grassley.senate.gov","","http://www.facebook.com/grassley","http://twitter.com/ChuckGrassley","http://www.youtube.com/user/SenChuckGrassley","Images\Photos\FL\S","Grassley_Chuck_165215.jpg"
